==> links.csv <==
movieId,imdbId,tmdbId
2759,0144168,16406
2760,0129111,197239
2761,0129167,10386
2762,0167404,745
2763,0155267,913
2764,0063688,912
2765,0122515,12229
2766,0168449,67323
2767,0120709,91076
2768,0120210,89861
2769,0138946,19457
2770,0131325,11353
2771,0120620,17707
2772,0165710,9781
2773,0176422,102489
2774,0168987,18212
2775,0138487,13817
2776,0119614,126996
2777,0015693,38715
2778,0113965,48781
2779,0077663,12185
2780,0057449,29056
2781,0053363,26857
2782,0055304,28501
2783,0059821,29030
2784,0058333,25319
2785,0056552,29074
2786,0091178,24103
2787,0088889,10552
2788,0066765,9267
2789,0077394,10766
2790,0082377,10768
2791,0080339,813
2792,0083530,2665
2793,0118604,9406
2794,0089670,11418
2795,0085995,11153
2796,0095188,14170
2797,0094737,2280
2798,0100419,11077
2799,0102719,28597
2800,0104740,22611
2801,0119843,39780
2802,0096244,10396
2803,0107798,9944
2804,0085334,850
2805,0130121,10154
2806,0133046,10342
2807,0176269,10366
2808,0105698,9349
2809,0188863,15122
2810,0156887,10494
2811,0119692,126152
2812,0160401,22314
2813,0181833,51679
2814,0052602,35813
2815,0091278,11037
2816,0095382,11955
2817,0103617,2038
2818,0113438,28737
2819,0073802,11963
2820,0058175,141489
2821,0010418,53761
2822,0104839,9096
2823,0010726,91893
2824,0181733,113273
2825,0163185,103793
2826,0120657,1911
2827,0138304,2900
2828,0160236,17709
2829,0164108,37718
2830,0169145,47144
2831,0160216,104896
2832,0144286,30964
2833,0119586,52366
2834,0120747,6373
2835,0163579,2162
2836,0125971,14578
2837,0126810,40694
2838,0125211,4338
2839,0157183,49184
2840,0145531,10307
2841,0164181,11601
2842,0133412,18621
2843,0118843,1075
2844,0151582,21719
2845,0178988,40879
2846,0097050,47951
2847,0031762,43832
2848,0045251,47697
2849,0102741,49792
2850,0107895,77064
2851,0081454,
2852,0088146,26522
2853,0076150,23761
2854,0069994,24097
2855,0086014,42114
2856,0059297,28295
2857,0063823,12105
2858,0169547,14
2859,0088178,24128
2860,0181316,11001
2861,0126916,10390
2862,0080491,9453
2863,0058182,704
2864,0127296,35122
2865,0173390,142132
2866,0077280,24153
2867,0089175,11797
2868,0097390,18086
2869,0111342,124475
2870,0061385,17887
2871,0068473,10669
2872,0082348,11527
2873,0125879,42848
2874,0050814,40867
2875,0108185,1049
2876,0111419,28032
2877,0073812,11326
2878,0082511,28377
2879,0099558,10975
2880,0091431,10974
2881,0150377,10398
2882,0120716,2290
2883,0140397,24071
2884,0129884,62994
2885,0160338,60994
2886,0159421,16112
2887,0168172,32305
2888,0164114,14429
2889,0134618,15198
2890,0120188,6415
2891,0162360,24066
2892,0133122,21430
2893,0134033,10381
2894,0194314,171982
2895,0068990,42486
2896,0060095,60285
2897,0087188,5622
2898,0106664,10349
2899,0031397,42518
2900,0095652,29787
2901,0079714,9638
2902,0086154,10576
2903,0091799,12662
2904,0023369,61369
2905,0056443,11712
2906,0156934,12618
2907,0167427,13824
2908,0171804,226
2909,0150574,288772
2910,0168740,55107
2911,0176415,69851
2912,0165854,10388
2913,0165874,17198
2914,0143746,44857
2915,0086200,9346
2916,0100802,861
2917,0082089,14412
2918,0091042,9377
2919,0086617,11541
2920,0037674,2457
2921,0068699,11901
2922,0061747,4929
2923,0076123,85325
2924,0080179,11230
2925,0065571,8416
2926,0095270,11054
2927,0037558,851
2928,0087980,24453
2929,0082979,18254
2930,0176093,56235
2931,0097223,20123
2932,0077405,16642
2933,0057058,2593
2934,0090636,42020
2935,0033804,3086
2936,0034240,16305
2937,0035169,32255
2938,0091214,48797
2939,0046126,19997
2940,0038559,3767
2941,0052225,17352
2942,0085549,535
2943,0104507,2731
2944,0061578,1654
2945,0087722,31043
2946,0059260,14831
2947,0058150,658
2948,0057076,657
2949,0055928,646
2950,0080453,5689
2951,0058461,391
2952,0119256,8052
2953,0104431,772
2954,0079709,65448
2955,0084485,65452
2956,0094008,31650
2957,0017423,73575
2958,0133117,302579
2959,0137523,550
2960,0187712,97537
2961,0160916,12220
2962,0119114,1610
2963,0160672,53151
2964,0192194,42881
2965,0203408,29064
2966,0166896,404
2967,0048977,42196
2968,0081633,36819
2969,0061138,42726
2970,0083946,9343
2971,0078754,16858
2972,0093206,42006
2973,0097123,11562
2974,0200469,10496
2975,0168501,16162
2976,0163988,8649
2977,0142201,31306
2978,0144640,10563
2979,0172627,14484
2980,0148462,214735
2981,0072742,94857
2982,0099710,32043
2983,0059319,15247
2984,0067527,29251
2985,0093870,5548
2986,0100502,5549
2987,0096438,856
2988,0081150,38772
2989,0082398,699
2990,0097742,709
2991,0070328,253
2992,0091829,13511
2993,0059800,660
2994,0168589,46798
2995,0185371,11377
2996,0166943,26149
2997,0120601,492
2998,0144178,108346
2999,0154827,98480
3000,0119698,128
3001,0157075,46286
3002,0200849,8672
3003,0170705,8056
3004,0120596,2020
3005,0145681,9481
3006,0140352,9008
3007,0181288,14242
3008,0156729,16129
3009,0117365,104103
3010,0200071,11489
3011,0065088,28145
3012,0016630,51371
3013,0099180,18111
3014,0082121,31361
3015,0077355,11223
3016,0083767,16281
3017,0092796,16288
3018,0089885,1694
3019,0097240,476
3020,0106856,37094
3021,0082427,13555
3022,0017925,961
3023,0018183,73969
3024,0078087,24831
3025,0062218,64963
3026,0093990,85160
3028,0061407,25560
3029,0082817,21610
3030,0055630,11878
3031,0100475,11510
3032,0067525,11234
3033,0094012,957
3034,0070608,11886
3035,0048380,37853
3036,0082484,62204
3037,0065988,11040
3038,0050371,21849
3039,0086465,1621
3040,0079540,14035
3041,0087700,40771
3042,0093516,40772
3043,0104837,40773
3044,0101669,11498
3045,0105130,11790
3046,0113416,29371
3047,0083911,276635
3048,0083254,47941
3049,0061789,29048
3050,0172726,19052
3051,0149691,21349
3052,0120655,1832
3053,0151137,10047
3054,0190641,10228
3055,0165773,47692
3056,0160620,18561
3057,0118150,144953
3058,0032215,37426
3059,0032283,51787
3060,0101605,11663
3061,0034862,13485
3062,0056197,9289
3063,0105156,9264
3064,0119908,18222
3065,0114008,124853
3066,0066473,11165
3067,0095675,4203
3068,0084855,24226
3069,0068528,88875
3070,0086856,11379
3071,0094027,29154
3072,0093565,2039
3073,0059674,77915
3074,0068762,11943
3075,0059646,11481
3076,0057187,2690
3077,0164312,20565
3078,0165859,27141
3079,0178737,10399
3080,0179196,90762
3081,0162661,2668
3082,0143145,36643
3083,0185125,99
3084,0144969,159569
3085,0084357,77010
3086,0024852,25898
3087,0096061,9647
3088,0042546,11787
3089,0040522,5156
3090,0093509,24276
3091,0080979,11953
3092,0055850,44662
3093,0067411,29005
3094,0093512,26371
3095,0032551,596
3096,0050738,52470
3097,0033045,20334
3098,0087781,11393
3099,0073692,31121
3100,0105265,293
3101,0093010,10998
3102,0089360,12235
3103,0100680,36094
3104,0095631,9013
3105,0099077,11005
3106,0099291,59820
3107,0101393,2924
3108,0101889,177
3109,0088007,38557
3110,0087091,42087
3111,0087921,13681
3112,0090556,34760
3113,0146675,9946
3114,0120363,863
3115,0155711,31582
3116,0189744,125520
3117,0134154,22267
3118,0161023,55123
3119,0067656,5486
3120,0104114,10411
3121,0045877,41462
3122,0033021,1718
3123,0097717,28604
3124,0160509,15506
3125,0172396,20024
3126,0048034,78256
3127,0144715,13787
3128,0160513,54933
3129,0158371,9684
3130,0099165,9586
3131,0118780,41638
3132,0010040,70801
3133,0015863,33015
3134,0028950,777
3135,0079239,21887
3136,0050558,5652
3137,0081470,19664
3138,0096171,32331
3139,0024645,76083
3140,0014538,32628
3141,0100828,32669
3142,0096328,18161
3143,0063056,31681
3144,0060463,33666
3145,0150216,32274
3146,0205000,10402
3147,0120689,497
3148,0124315,1715
3149,0167423,35118
3150,0141974,42739
3151,0020668,26162
3152,0067328,25188
3153,0051337,15515
3154,0037547,75888
3155,0166485,1439
3156,0182789,2277
3157,0164912,10137
3158,0162866,10387
3159,0120910,49948
3160,0175880,334
3161,0119079,30237
3162,0174204,50116
3163,0151568,46435
3164,0064006,94260
3165,0106455,22213
3166,0096978,47070
3167,0066892,36492
3168,0064276,624
3169,0087231,26578
3170,0032590,415072
3171,0053226,43103
3172,0047630,43194
3173,0146838,9563
3174,0125664,1850
3175,0177789,926
3176,0134119,1213
3177,0195945,10471
3178,0174856,10400
3179,0145653,10397
3180,0196857,20761
3181,0120866,12524
3182,0192335,28216
3183,0174268,36773
3184,0119699,30814
3185,0120834,10219
3186,0172493,3558
3187,0169333,104878
3188,0208261,41276
3189,0156812,17908
3190,0134983,10384
3191,0169156,125317
3192,0169302,48233
3193,0198385,
3194,0070903,10236
3195,0013662,71067
3196,0046359,632
3197,0095897,11851
3198,0070511,5924
3199,0050815,33734
3200,0070290,14886
3201,0065724,26617
3202,0065436,11900
3203,0097162,10493
3204,0077269,16241
3205,0054067,27632
3206,0086859,22160
3207,0045162,4460
3208,0107659,9644
3209,0040552,43455
3210,0083929,13342
3211,0094924,35119
3212,0066856,21256
3213,0106364,14919
3214,0088707,14040
3215,0075406,75641
3216,0066380,17343
3217,0029606,22692
3218,0102687,47620
3219,0100318,2990
3220,0055230,38775
3221,0083851,10831
3222,0087034,21193
3223,0090366,33078
3224,0058625,16672
3225,0186975,10472
3226,0197544,123277
3227,0117131,79474
3228,0153866,97805
3229,0044364,53714
3230,0071935,21489
3231,0011652,51392
3232,0016332,32600
3233,0062281,110479
3234,0078412,299121
3235,0081748,13005
3236,0068011,65134
3237,0183065,121738
3238,0120662,18681
3239,0141399,75531
3240,0156639,20468
3241,0201840,14521
3242,0126651,46835
3243,0104187,10406
3244,0076095,14741
3245,0058604,32015
3246,0104797,1883
3247,0105417,2005
3248,0108147,6279
3249,0104389,11087
3250,0106246,7305
3251,0088683,24735
3252,0105323,9475
3253,0105793,8872
3254,0108525,8873
3255,0104694,11287
3256,0105112,9869
3257,0103855,619
3258,0104070,9374
3259,0104231,11259
3260,0104454,8293
3261,0105415,11068
3262,0105665,1923
3263,0105812,10158
3264,0103893,10206
3265,0104684,11782
3266,0103905,10086
3267,0104815,9367
3268,0105477,9876
3269,0104291,10326
3270,0104040,16562
3271,0105046,9609
3272,0103759,12143
3273,0134084,4234
3274,0105414,9605
3275,0144117,8374
3276,0171356,29076
3277,0185154,80471
3278,0192069,49477
3279,0143344,121940
3280,0069754,28156
3281,0144801,113096
3282,0116102,106837
3283,0067433,24349
3284,0067848,27841
3285,0163978,1907
3286,0184907,15489
3287,0220099,15655
3288,0159373,68546
3289,0209189,36210
3290,0171764,279444
3291,0217107,77908
3292,0047878,22342
3293,0118882,96484
3294,0074455,30062
3295,0107920,62463
3296,0062376,25934
3297,0020594,101383
3298,0181984,14181
3299,0162983,10385
3300,0134847,2787
3301,0190138,2069
3302,0159272,61416
3303,0221023,79515
3304,0077248,14839
3305,0036653,42186
3306,0018773,28978
3307,0021749,901
3308,0087265,25010
3309,0009018,36208
3310,0012349,10098
3311,0048342,18264
3312,0073902,291861
3313,0084395,33374
3314,0044420,43368
3315,0043618,127602
3316,0184858,2155
3317,0185014,11004
3318,0158583,25212
3319,0181618,36048
3320,0164756,139
3321,0235872,210307
3322,0199290,47816
3323,0194368,20682
3324,0186045,25166
3325,0156841,1831
3326,0181151,10416
3327,0218043,14271
3328,0165798,4816
3329,0094347,19958
3330,0055471,28569
3331,0085980,2193
3332,0056173,64871
3333,0063185,54575
3334,0040506,11016
3335,0047127,23020
3336,0055024,54195
3337,0061801,139058
3338,0097372,20423
3339,0074695,10839
3340,0047898,36489
3341,0042276,24481
3342,0086969,11296
3343,0092559,61651
3344,0056875,28172
3345,0062793,57855
3346,0059044,28180
3347,0086005,14280
3348,0066141,72086
3349,0039698,149687
3350,0055353,29478
3351,0058694,28177
3352,0171135,64166
3353,0218112,73642
3354,0183523,2067
3355,0142688,622
3356,0154352,110666
3357,0181530,28463
3358,0101698,12186
3359,0078902,20283
3360,0091217,5693
3361,0094812,287
3362,0072890,968
3363,0069704,838
3364,0042208,16958
3365,0049730,3114
3367,0062886,31938
3368,0051411,12501
3369,0057344,22650
3370,0094731,31618
3371,0074235,42232
3372,0064110,15873
3373,0068323,26928
3374,0104057,68427
3375,0042393,25392
3376,0041705,67455
3377,0035966,22178
3378,0118043,48213
3379,0053137,35412
3380,0039748,43463
3381,0117664,59939
3382,0028282,159727
3383,0028629,244151
3384,0072251,8333
3385,0090274,19259
3386,0102138,820
3387,0098645,11718
3388,0093148,8989
3389,0091400,32031
3390,0091934,58048
3391,0094321,26827
3392,0098309,11157
3393,0092834,28370
3394,0092666,918
3395,0093596,61178
3396,0079588,11176
3397,0082474,14900
3398,0087755,11899
3399,0089994,36536
3400,0108526,18890
3401,0088760,19736
3402,0090219,123047
3403,0081400,24575
3404,0046435,16535
3405,0051994,10971
3406,0043379,23928
3407,0201538,31336
3408,0195685,462
3409,0195714,9532
3410,0180181,117259
3411,0168475,78231
3412,0095800,2383
3413,0041503,25503
3414,0048316,53879
3415,0072443,1396
3417,0044517,11570
3418,0103074,1541
3419,0066392,150043
3420,0078718,17443
3421,0077975,8469
3422,0091939,27995
3423,0096054,36739
3424,0097216,925
3425,0100168,41823
3426,0102175,1713
3427,0062824,26170
3428,0078950,30547
3429,0099317,54825
3430,0071402,13939
3431,0082250,14373
3432,0089003,24873
3433,0092857,26263
3434,0109578,34746
3435,0036775,996
3436,0101787,9079
3437,0101615,1496
3438,0100758,1498
3439,0103060,1497
3440,0108308,1499
3441,0087985,1880
3442,0090693,33762
3443,0091313,103960
3444,0092675,11690
3445,0077530,29143
3446,0113133,35292
3447,0028944,36652
3448,0093105,801
3449,0095238,104301
3450,0107050,11520
3451,0061735,1879
3452,0165929,2085
3453,0195778,13539
3454,0202402,16222
3455,0146516,109479
3456,0191043,17078
3457,0127349,37722
3458,0098251,75892
3459,0091142,33516
3460,0061765,99008
3461,0057261,9960
3462,0027977,3082
3463,0110629,49338
3464,0100649,2102
3465,0092079,52961
3466,0107091,12187
3467,0057163,24748
3468,0054997,990
3469,0053946,1908
3470,0071411,9764
3471,0075860,840
3472,0053719,39890
3473,0074718,42237
3474,0117468,26689
3475,0043924,25673
3476,0099871,2291
3477,0112950,13531
3478,0093378,16620
3479,0089457,526
3480,0091445,13346
3481,0146882,243
3483,0138749,10501
3484,0192614,11478
3485,0073327,96167
3486,0046907,24212
3487,0061619,6644
3488,0052888,41038
3489,0102057,879
3490,0068713,32613
3491,0091579,39406
3492,0017416,85689
3493,0069920,31624
3494,0065126,17529
3495,0105267,40841
3496,0095564,118098
3497,0085919,1793
3498,0077928,11327
3499,0100157,1700
3500,0104928,54087
3501,0089643,34322
3502,0107630,41659
3503,0069293,593
3504,0074958,10774
3505,0093640,10083
3506,0079640,29786
3507,0063374,11356
3508,0075029,10747
3509,0165643,38809
3510,0186151,10559
3511,0217756,20697
3512,0122459,2621
3513,0160797,10479
3514,0172632,125709
3515,0183503,49721
3516,0051406,2006
3517,0016640,184885
3518,0119062,46625
3519,0077572,17339
3520,0059287,26879
3521,0097940,11305
3522,0067698,48211
3523,0096211,28975
3524,0082031,13665
3525,0086927,12309
3526,0098067,1552
3527,0093773,106
3528,0102713,10333
3529,0082934,11027
3530,0108167,61560
3531,0099014,123757
3533,0057710,27197
3534,0191754,10468
3535,0144084,1359
3536,0171433,4967
3537,0149367,31776
3538,0166175,10557
3539,0236216,27745
3540,0160644,19214
3541,0179063,46686
3542,0064180,71402
3543,0083833,13776
3544,0102898,26291
3545,0068327,10784
3546,0056687,10242
3547,0093776,27857
3548,0051383,16347
3549,0048140,4825
3550,0085701,11654
3551,0074860,10518
3552,0080487,11977
3553,0176783,18041
3554,0199725,14736
3555,0141926,3536
3556,0159097,1443
3557,0104549,10424
3558,0051852,80677
3559,0044837,28971
3560,0077132,49096
3561,0084723,310431
3562,0144142,40562
3563,0132910,9456
3564,0158622,889
3565,0198021,10564
3566,0189584,15723
3567,0180837,19600
3568,0162348,125537
3569,0154421,452
3570,0180793,68170
3571,0220100,36234
3572,0106521,39283
3573,0112634,65460
3574,0115834,55667
3575,0156460,31978
3576,0093185,12476
3577,0096324,5241
3578,0172495,98
3579,0167203,21311
3580,0153464,47724
3581,0188674,11129
3582,0210130,94214
3583,0053726,117781
3584,0085276,1058
3585,0049279,37112
3586,0080913,42159
3587,0080923,16395
3588,0068805,50627
3589,0060749,5608
3590,0071772,38925
3591,0085970,13105
3592,0084315,22501
3593,0185183,5491
3594,0210616,10560
3595,0165831,19489
3596,0156323,19419
3597,0174336,23531
3598,0171359,10688
3599,0037514,17889
3600,0054692,18228
3601,0071288,80351
3602,0053848,18642
3603,0064363,205054
3604,0056048,39391
3605,0051818,18644
3606,0041716,31516
3607,0070481,45827
3608,0089791,5683
3609,0181786,113279
3610,0058534,2094
3611,0036326,14906
3612,0075232,16176
3613,0096259,52770
3614,0104438,12518
3615,0130623,10567
3616,0217630,10642
3617,0215129,9285
3618,0196216,10569
3619,0080881,21879
3620,0119746,98502
3621,0082933,21484
3622,0066495,24918
3623,0120755,955
3624,0184894,8584
3625,0207998,47295
3626,0154443,11332
3627,0055830,16093
3628,0034742,29372
3629,0015864,962
3630,0068863,5483
3631,0116661,21060
3632,0039631,30588
3633,0064757,668
3634,0058576,23518
3635,0076752,691
3636,0118834,31353
3637,0089960,44018
3638,0079574,698
3639,0071807,682
3640,0050598,28973
3641,0014624,28974
3642,0034889,40685
3643,0036824,22994
3644,0032383,40639
3645,0055852,499
3646,0208003,9600
3647,0173910,120077
3648,0050095,38006
3649,0080365,2768
3650,0090644,42002
3651,0069029,40365
3652,0081318,24920
3653,0060371,21
3654,0054953,10911
3655,0070130,10102
3656,0039589,30308
3657,0043899,38688
3658,0062168,26912
3659,0050873,26278
3660,0098143,26953
3661,0100438,26954
3662,0102728,26956
3663,0107899,26957
3664,0110916,26958
3665,0132451,26959
3666,0189047,26960
3667,0095977,80287
3668,0063518,6003
3669,0105466,23939
3670,0038120,46614
3671,0071230,11072
3672,0071206,23069
3673,0092638,21299
3674,0076044,38802
3675,0047673,13368
3676,0074486,985
3677,0103767,14002
3678,0048347,541
3679,0082252,21137
3680,0094980,36724
3681,0059578,938
3682,0070355,10648
3683,0086979,11368
3684,0097322,10875
3685,0089841,2075
3686,0099582,1551
3687,0095525,22500
3688,0084522,10246
3689,0086129,19698
3690,0089826,23919
3691,0086143,18835
3692,0090849,26554
3693,0090190,15239
3694,0098503,28165
3695,0098502,28169
3696,0091630,15762
3697,0100403,169
3698,0093894,865
3699,0088172,9663
3700,0087004,26889
3701,0094631,10128
3702,0079501,9659
3703,0082694,8810
3704,0089530,9355
3705,0099141,1727
3706,0092563,635
3707,0091635,10068
3708,0087262,11495
3709,0105428,11428
3710,0094612,10117
3711,0105316,35936
3712,0102951,25562
3713,0100046,51763
3714,0094882,73079
3715,0092710,38921
3716,0093011,35463
3717,0187078,9679
3718,0179074,24587
3719,0182295,51333
3720,0145503,17771
3721,0162711,31610
3722,0143422,60005
3723,0099726,10264
3724,0077362,31657
3725,0082009,29204
3726,0074156,17814
3727,0093605,11879
3728,0102592,21128
3729,0067741,482
3730,0071360,592
3731,0082220,31593
3732,0077588,12611
3733,0070509,14328
3734,0082945,32047
3735,0070666,9040
3736,0043338,25364
3737,0056195,43002
3738,0072226,5121
3739,0023622,195
3740,0090728,6978
3741,0069762,3133
3742,0015648,643
3743,0204175,10571
3744,0162650,479
3745,0120913,7450
3746,0188030,31023
3747,0186253,25636
3748,0165384,41160
3749,0189142,47439
3750,0217287,207731
3751,0120630,7443
3752,0183505,2123
3753,0187393,2024
3754,0131704,17711
3755,0177971,2133
3756,0200669,29946
3757,0068230,25993
3758,0097100,28774
3759,0039404,46929
3760,0076257,11598
3761,0106469,9702
3762,0050292,117026
3763,0089118,9873
3764,0101846,16820
3765,0099797,14864
3766,0087727,15379
3767,0089604,12764
3768,0094792,27352
3769,0072288,8348
3770,0087175,24099
3771,0071569,17897
3772,0064904,28050
3773,0099800,16094
3774,0102065,16096
3775,0038718,20343
3776,0040580,13757
3777,0093608,11822
3778,0040664,90980
3779,0046213,26270
3780,0042897,37744
3781,0070679,494
3782,0069257,493
3783,0159382,12706
3784,0219854,4244
3785,0175142,4247
3786,0179116,20770
3787,0215369,1050
3788,0060176,1052
3789,0059575,20540
3790,0212974,23655
3791,0087277,1788
3792,0038499,32275
3793,0120903,36657
3794,0200530,44490
3795,0168794,47585
3796,0120894,1448
3797,0163676,36047
3798,0161081,2655
3799,0210234,12599
3800,0205735,33828
3801,0052561,93
3802,0104299,9278
3803,0068659,90715
3804,0079257,59181
3805,0082622,22167
3806,0064615,18118
3807,0076716,11940
3808,0054749,24167
3809,0103241,10276
3810,0105813,19380
3811,0080310,13783
3812,0068555,11624
3813,0077742,15867
3814,0073312,11686
3816,0089276,29263
3817,0117817,46754
3818,0034055,18702
3819,0092048,11830
3820,0205461,16110
3821,0144528,12107
3822,0144201,10401
3823,0171865,32640
3824,0174480,10641
3825,0200550,6282
3826,0164052,9383
3827,0186566,5551
3828,0131972,277726
3829,0156757,43079
3830,0206226,27723
3831,0195234,2360
3832,0057603,28043
3833,0052646,33468
3834,0080472,21866
3835,0106627,33408
3836,0065938,11589
3837,0095863,15158
3838,0110823,16139
3839,0138703,16146
3840,0095925,26515
3841,0099005,11856
3843,0086320,13567
3844,0098384,10860
3845,0049189,8420
3846,0085470,18391
3847,0071650,20850
3848,0111187,39473
3849,0038975,27452
3850,0065206,77571
3851,0251739,38548
3852,0234853,20438
3853,0165986,274868
3854,0130444,2211
3855,0204709,46991
3856,0120593,201581
3857,0163983,10391
3858,0173716,14195
3859,0233687,15665
3860,0138681,45905
3861,0191397,10393
3862,0199314,18168
3863,0209958,8843
3864,0188640,10643
3865,0236388,23618
3866,0178050,117262
3867,0176426,30946
3868,0095705,37136
3869,0102510,37137
3870,0032881,23283
3871,0046303,3110
3872,0053318,14698
3873,0059017,11694
3874,0118018,47434
3875,0062885,39891
3876,0120867,76891
3877,0088206,9651
3878,0049967,26865
3879,0160009,11398
3880,0236008,161687
3881,0168515,26244
3882,0204946,1588
3883,0162903,287821
3884,0198386,19150
3885,0234137,25128
3886,0161216,18153
3887,0157182,30910
3888,0209322,41282
3889,0144964,12211
3890,0259207,137236
3891,0216772,9995
3892,0187696,1698
3893,0171580,10480
3894,0190798,80713
3895,0204626,10685
3896,0202677,1619
3897,0181875,786
3898,0211938,14805
3899,0191037,51179
3900,0197384,46119
3901,0134630,18074
3902,0210717,170767
3903,0182508,77332
3904,0188694,27665
3905,0181836,29015
3906,0164212,10562
3907,0170452,201724
3908,0192731,12212
3909,0206420,14629
3910,0168629,16
3911,0218839,13785
3912,0210567,34299
3913,0211219,15752
3914,0222850,22597
3915,0210075,19348
3916,0210945,10637
3917,0093177,9003
3918,0095294,9064
3919,0104409,11569
3920,0107209,10434
3921,0056860,26484
3922,0057887,39113
3923,0053219,38126
3924,0058440,53617
3925,0088184,469
3926,0055608,2160
3927,0060397,2161
3928,0040068,3073
3929,0032234,911
3930,0046876,10973
3931,0052846,34077
3932,0024184,10787
3933,0052969,43109
3934,0050610,43230
3936,0036261,15855
3937,0088024,9507
3938,0084695,27475
3939,0093996,27764
3940,0100639,27767
3941,0091990,40760
3942,0100663,40446
3943,0215545,24664
3944,0210584,21370
3945,0259974,20455
3946,0208988,10461
3947,0067128,1485
3948,0212338,1597
3949,0180093,641
3950,0170691,10687
3951,0202641,63956
3952,0208874,6521
3953,0205271,10763
3954,0162236,100975
3955,0213790,16888
3956,0160484,10383
3957,0066832,21142
3958,0075754,78140
3959,0054387,2134
3960,0113269,18801
3961,0089200,18498
3962,0093091,28605
3963,0058708,42797
3964,0041094,13465
3965,0038988,27033
3966,0037638,20367
3967,0249462,71
3968,0230030,1636
3969,0223897,10647
3970,0082307,19204
3971,0081376,13762
3972,0111512,12207
3973,0229260,11531
3974,0192255,24100
3975,0219952,10783
3976,0192949,47302
3977,0160127,4327
3978,0146984,4958
3979,0185431,9678
3980,0203019,11978
3981,0199753,8870
3982,0197096,77434
3983,0203230,14295
3984,0066995,681
3985,0074452,11372
3986,0216216,8452
3987,0186894,10862
3988,0170016,8871
3989,0230591,34045
3990,0213203,16340
3991,0211181,10481
3992,0213847,10867
3993,0180073,10876
3994,0217869,9741
3995,0265101,79920
3996,0190332,146
3997,0190374,11849
3998,0228750,11983
3999,0190865,11678
4000,0086993,2669
4001,0088936,20721
4002,0093748,2609
4003,0096094,12714
4004,0120090,92603
4005,0093428,708
4006,0092106,1857
4007,0094291,10673
4008,0096969,2604
4009,0096219,10132
4010,0088850,11064
4011,0208092,107
4012,0095927,40820
4013,0156807,37716
4014,0241303,392
4015,0242423,8859
4016,0120917,11688
4017,0183659,12509
4018,0207201,3981
4019,0181536,711
4020,0219699,2046
4021,0247196,5001
4022,0162222,8358
4023,0218967,5994
4024,0200720,25520
4025,0212346,1493
4026,0223530,25660
4027,0190590,134
4028,0210299,62677
4029,0120202,21991
4030,0219653,10577
4031,0149624,21355
4032,0218182,29122
4033,0146309,11973
4034,0181865,1900
4035,0218378,44853
4036,0189998,10873
4037,0093223,26719
4038,0097662,31583
4039,0083564,15739
4040,0101757,15413
4041,0084434,2623
4042,0053580,11209
4043,0090670,13715
4044,0075783,19108
4045,0072735,8043
4046,0049233,43258
4047,0107007,10655
4048,0110115,75490
4049,0073605,42261
4050,0218625,34794
4051,0056600,
4052,0218817,9989
4053,0238948,18828
4054,0206275,9816
4055,0194218,20637
4056,0237572,5955
4057,0176883,125498
4058,0212423,77825
4059,0213446,220976
4060,0104765,66599
4061,0102388,17474
4062,0095690,11191
4063,0105165,2613
4064,0069897,22021
4065,0071517,22048
4066,0095348,17006
4067,0108451,26333
4068,0186589,16723
4069,0209475,2018
4070,0118614,31768
4071,0116119,287991
4072,0157122,47595
4073,0178642,18856
4074,0234805,10499
4075,0188506,37949
4076,0162024,83500
4077,0216800,47943
4078,0092545,74340
4079,0092546,5709
4080,0092605,11215
4081,0092608,26477
4082,0092618,10937
4083,0092641,4639
4084,0092644,96
4085,0086960,90
4086,0092654,11028
4087,0092655,57240
4088,0092656,67307
4089,0092690,19324
4090,0092695,19933
4091,0092718,12919
4092,0092746,15785
4093,0092783,31701
4094,0092798,31563
4095,0092804,12506
4096,0092809,89992
4097,0092842,70199
4098,0092843,39507
4099,0092854,62185
4100,0092897,24826
4101,0092904,30994
4102,0092948,17159
4103,0092965,10110
4104,0092974,18935
4105,0083907,764
4106,0092997,20287
4107,0093006,26964
4108,0093029,71881
4109,0093036,15658
4110,0093044,4918
4111,0093073,28368
4112,0093092,58084
4113,0093093,52780
4114,0093104,48149
4115,0093186,26156
4116,0093200,34101
4117,0093209,32054
4118,0093215,14464
4119,0093225,65501
4120,0093231,32227
4121,0093260,2614
4122,0093277,40962
4123,0093278,12704
4124,0093300,580
4125,0093405,24828
4126,0093407,13703
4127,0093418,36914
4128,0093437,1547
4129,0093467,42010
4130,0093476,2608
4131,0093477,32058
4132,0093493,10019
4133,0093507,11649
4134,0093539,84499
4135,0093560,13509
4136,0093562,63639
4137,0093567,30175
4138,0093589,51521
4139,0093638,34379
4140,0093648,22915
4141,0192111,24940
4142,0190524,37302
4143,0242998,10984
4144,0118694,843
4145,0177769,121091
4146,0120753,318
4147,0250478,12806
4148,0212985,9740
4149,0239948,10878
4150,0230783,47588
4151,0216787,10697
4152,0190861,7093
4153,0231775,16300
4154,0265632,19405
4155,0230838,1921
4156,0177650,44412
4157,0249893,21620
4158,0166276,23685
4159,0233142,12138
4160,0191636,48217
4161,0236493,6073
4162,0250720,39180
4163,0262462,35569
4164,0182000,25208
4165,0244504,82103
4166,0251031,19513
4167,0179626,2749
4168,0192071,10050
4169,0212380,17203
4170,0138493,168485
4171,0236447,95682
4172,0161977,54968
4173,0220157,49929
4174,0099073,2302
